source_table,source_column,target_table_pred,target_table_column_pred,n_shots
TRANSFERS,CURR_CAREUNIT,visit_detail,care_site_id,7
TRANSFERS,PREV_WARDID,visit_detail,preceding_visit_detail_id,7
TRANSFERS,CURR_WARDID,visit_detail,care_site_id,7
TRANSFERS,INTIME,visit_detail,visit_detail_start_datetime,7
TRANSFERS,OUTTIME,visit_detail,visit_end_datetime,7
TRANSFERS,LOS,visit_detail,visit_detail_length_of_stay,7
Member,UNIQUE_MEMBER_IDC,Member,UNIQUE_MEMBER_IDC,7
Member,SUBSCRIBER_MEMBER_IDC,person,person_source_value,7
Member,CVR_MNTH_DT,observation_period,observation_period_start_date,7
Member,RLNSHP_TO_SUBSCRIBER_CODE,fact_relationship,relationship_concept_id,7
Member,MEMBER_DATE_OF_BIRTH,person,birth_datetime,7
Member,MEMBER_GENDER,Member,MEMBER_GENDER,7
Member,PRIMARY_PRODUCT_CODE,observation,value_source_value,7
Member,ENRL_FROM_DT,observation_period,observation_period_start_date,7
Member,ENRL_THRU_DT,observation_period,observation_period_end_date,7
Member,MEMBER_CITY,location,city,7
Member,MEMBER_STATE,location,state,7
Member,MEMBER_ZIP,location,zip,7
Member,MBR_LOC_CNTY_CD,location,county,7
Member,MBR_LOC_CNTY_NM,location,county,7
Member,COVERAGE_LEVEL_CODE,payer_plan_period,plan_source_value,7
Member,CUST_TYPE_DESC,Member,CUST_TYPE_DESC,7
Member,SUBGROUP_NUMBER_BIZ,payer_plan_period,plan_source_value,7
Member,BENEFIT_PACKAGE_ID,payer_plan_period,plan_source_value,7
Member,MARITAL_STATUS_CODE,person,marital_status_concept_id,7
Member,HMO,payer_plan_period,payer_source_value,7
Member,PPO,payer_plan_period,plan_source_value,7
Member,POS,location,location_source_value,7
Member,CMM,Member,CMM,7
Member,EPO,payer_plan_period,plan_source_value,7
Member,PHARMACY,drug_exposure,drug_source_value,7
Member,DENTAL,observation,value_as_string,7
Member,MH,person,gender_concept_id,7
Member,SA,person,state,7
Member,VISION,observation,value_as_string,7
Member,OFFERING_FEATURE_CODE,Member,OFFERING_FEATURE_CODE,7
Member,BENEFIT_SERIES_ID,payer_plan_period,plan_source_value,7
Member,BENEFIT_PACKAGE_RANK_NUMBERC,payer_plan_period,plan_source_value,7
Member,POLICY_MEMBER_IDC,payer_plan_period,payer_plan_period_id,7
Member,UNIQUE_MEMBER_ID,person,person_id,7
Member,SUBSCRIBER_MEMBER_ID,person,person_id,7
Member,POLICY_MEMBER_ID,person,person_id,7
Member,BENEFIT_PACKAGE_RANK_NUMBER,payer_plan_period,plan_source_value,7
Member,C_CVR_MNTH,observation_period,observation_period_start_date,7
Member,C_DOB,person,birth_datetime,7
Member,C_MEMBER_AGE_2017,person,year_of_birth,7
Member,DATE_ENRL_FROM,observation_period,observation_period_start_date,7
Member,DATE_ENRL_THRU,observation_period,observation_period_end_date,7
Member,C_MEMBER_SSN,person,person_source_value,7
Member,C_SUBSCRIBER_SSN,person,person_source_value,7
Member,C_XTRCT_DT,observation_period,observation_period_end_date,7
Member,ROW_SOURCE_FROM,person,person_source_value,7
Claim,DESY_SORT_KEY,fact_relationship,fact_id_1,7
Claim,CLAIM_NO,claim,claim_no,7
Claim,PRVDR_NUM,provider,provider_source_value,7
Claim,CLM_THRU_DT,claim_occurrence,claim_end_date,7
Claim,NCH_NEAR_LINE_REC_IDENT_CD,Claim,NCH_NEAR_LINE_REC_IDENT_CD,7
Claim,NCH_CLM_TYPE_CD,claim,NCH_CLM_TYPE_CD,7
Claim,CLAIM_QUERY_CODE,procedure_occurrence,procedure_source_value,7
Claim,CLM_FAC_TYPE_CD,care_site,place_of_service_source_value,7
Claim,CLM_SRVC_CLSFCTN_TYPE_CD,procedure_occurrence,procedure_concept_id,7
Claim,CLM_FREQ_CD,payer_plan_period,payer_source_value,7
Claim,FI_NUM,Claim,FI_NUM,7
Claim,CLM_MDCR_NON_PMT_RSN_CD,observation,observation_source_value,7
Claim,CLM_PMT_AMT,cost,paid_by_payer,7
Claim,NCH_PRMRY_PYR_CLM_PD_AMT,cost,paid_by_primary,7
Claim,NCH_PRMRY_PYR_CD,payer_plan_period,payer_source_value,7
Claim,FI_CLM_ACTN_CD,claim,FI_CLM_ACTN_CD,7
Claim,PRVDR_STATE_CD,location,state,7
Claim,ORG_NPI_NUM,care_site,care_site_source_value,7
Claim,AT_PHYSN_UPIN,provider,provider_source_value,7
Claim,AT_PHYSN_NPI,provider,provider_npi,7
Claim,OP_PHYSN_UPIN,provider,provider_source_value,7
Claim,OP_PHYSN_NPI,provider,npi,7
Claim,OT_PHYSN_UPIN,provider,provider_source_value,7
Claim,OT_PHYSN_NPI,provider,provider_npi,7
Claim,CLM_MCO_PD_SW,payer_plan_period,contract_person_id,7
Claim,PTNT_DSCHRG_STUS_CD,observation,value_as_concept_id,7
Claim,CLM_PPS_IND_CD,claim,CLM_PPS_IND_CD,7
Claim,CLM_TOT_CHRG_AMT,cost,total_charge,7
Claim,CLM_ADMSN_DT,visit_occurrence,admitting_source_concept_id,7
Claim,CLM_IP_ADMSN_TYPE_CD,Claim,CLM_IP_ADMSN_TYPE_CD,7
Claim,CLM_SRC_IP_ADMSN_CD,visit_occurrence,admitting_source_concept_id,7
Claim,NCH_PTNT_STATUS_IND_CD,Claim,NCH_PTNT_STATUS_IND_CD,7
Claim,CLM_PASS_THRU_PER_DIEM_AMT,cost,total_charge,7
Claim,NCH_BENE_IP_DDCTBL_AMT,cost,paid_patient_copay,7
Claim,NCH_BENE_PTA_COINSRNC_LBLTY_AMT,cost,coinsurance_paid,7
Claim,NCH_BENE_BLOOD_DDCTBL_LBLTY_AM,cost,total_charge,7
Claim,NCH_PROFNL_CMPNT_CHRG_AMT,cost,total_charge,7
Claim,NCH_IP_NCVRD_CHRG_AMT,cost,total_charge,7
Claim,CLM_TOT_PPS_CPTL_AMT,cost,total_charge,7
Claim,CLM_PPS_CPTL_FSP_AMT,procedure_occurrence,procedure_cost,7
Claim,CLM_PPS_CPTL_OUTLIER_AMT,cost,total_charge,7
Claim,CLM_PPS_CPTL_DSPRPRTNT_SHR_AMT,cost,payer_plan_period_id,7
Claim,CLM_PPS_CPTL_IME_AMT,claim,CLM_PPS_CPTL_IME_AMT,7
Claim,CLM_PPS_CPTL_EXCPTN_AMT,procedure_occurrence,procedure_cost,7
Claim,CLM_PPS_OLD_CPTL_HLD_HRMLS_AMT,cost,total_charge,7
Claim,CLM_PPS_CPTL_DRG_WT_NUM,procedure_occurrence,procedure_concept_id,7
Claim,CLM_UTLZTN_DAY_CNT,observation,value_as_number,7
Claim,BENE_TOT_COINSRNC_DAYS_CNT,measurement,value_as_number,7
Claim,BENE_LRD_USED_CNT,Claim,BENE_LRD_USED_CNT,7
Claim,CLM_NON_UTLZTN_DAYS_CNT,observation,value_as_number,7
Claim,NCH_BLOOD_PNTS_FRNSHD_QTY,measurement,value_as_number,7
Claim,NCH_VRFD_NCVRD_STAY_FROM_DT,Claim,NCH_VRFD_NCVRD_STAY_FROM_DT,7
Claim,NCH_VRFD_NCVRD_STAY_THRU_DT,Claim,NCH_VRFD_NCVRD_STAY_THRU_DT,7
Claim,NCH_BENE_MDCR_BNFTS_EXHTD_DT_I,observation_period,observation_period_end_date,7
Claim,NCH_BENE_DSCHRG_DT,visit_occurrence,visit_end_date,7
Claim,CLM_DRG_CD,Claim,CLM_DRG_CD,7
Claim,CLM_DRG_OUTLIER_STAY_CD,procedure_occurrence,procedure_concept_id,7
Claim,NCH_DRG_OUTLIER_APRVD_PMT_AMT,cost,drg_outlier_approved_payment_amount,7
Claim,ADMTG_DGNS_CD,condition_occurrence,condition_source_value,7
Claim,ADMTG_DGNS_VRSN_CD,condition_occurrence,condition_source_concept_id,7
Claim,PRNCPAL_DGNS_CD,condition_occurrence,condition_source_value,7
Claim,PRNCPAL_DGNS_VRSN_CD,condition_occurrence,condition_source_concept_id,7
Claim,ICD_DGNS_CD1,condition_occurrence,condition_source_value,7
Claim,ICD_DGNS_VRSN_CD1,condition_occurrence,condition_source_concept_id,7
Claim,CLM_POA_IND_SW1,observation,observation_source_value,7
Claim,ICD_DGNS_CD2,condition_occurrence,condition_source_value,7
Claim,ICD_DGNS_VRSN_CD2,condition_occurrence,condition_source_concept_id,7
Claim,CLM_POA_IND_SW2,observation,value_as_string,7
Claim,ICD_DGNS_CD3,Claim,ICD_DGNS_CD3,7
Claim,ICD_DGNS_VRSN_CD3,Claim,ICD_DGNS_VRSN_CD3,7
Claim,CLM_POA_IND_SW3,observation,value_as_concept_id,7
Inpatient Visit Claims,Z_PATID,visit_occurrence,person_id,7
Inpatient Visit Claims,Z_CLMID,visit_occurrence,visit_occurrence_id,7
Inpatient Visit Claims,CLMSEQ,visit_occurrence,visit_occurrence_id,7
Inpatient Visit Claims,YR,visit_occurrence,visit_start_date,7
Inpatient Visit Claims,MNTH,visit_occurrence,visit_start_date,7
Inpatient Visit Claims,CLM_FRM_TYP,visit_occurrence,visit_type_concept_id,7
Inpatient Visit Claims,TOB,visit_occurrence,visit_type_concept_id,7
Inpatient Visit Claims,FST_DT,visit_occurrence,visit_start_date,7
Inpatient Visit Claims,LST_DT,visit_occurrence,visit_end_date,7
Inpatient Visit Claims,FST_ADMTDT,visit_occurrence,visit_start_date,7
Inpatient Visit Claims,LAST_DISCHDT,visit_occurrence,visit_end_date,7
Inpatient Visit Claims,Z_ADMIT_ID,visit_occurrence,visit_occurrence_id,7
Inpatient Visit Claims,ADMIT_SRC,visit_detail,admitted_from_concept_id,7
Inpatient Visit Claims,ADMIT_TYPE,visit_occurrence,admitting_source_concept_id,7
Inpatient Visit Claims,MDC,visit_occurrence,visit_concept_id,7
Inpatient Visit Claims,PAID_DT,visit_occurrence,visit_end_date,7
Inpatient Visit Claims,AMT_NET_PAID,Inpatient Visit Claims,AMT_NET_PAID,7
Inpatient Visit Claims,COINS,cost,coinsurance,7
Inpatient Visit Claims,COPAY,cost,paid_copay,7
Inpatient Visit Claims,DEDUCT,cost,deductible,7
Inpatient Visit Claims,CALC_ALLWD,cost,total_charge,7
Inpatient Visit Claims,TOT_MEM_CS,cost,paid_patient_copay,7
Inpatient Visit Claims,UNITS,measurement,value_as_number,7
Inpatient Visit Claims,DIAG1,condition_occurrence,condition_source_value,7
Inpatient Visit Claims,DIAG2,condition_occurrence,condition_source_value,7
Inpatient Visit Claims,DIAG3,condition_occurrence,condition_concept_id,7
Inpatient Visit Claims,ICD10_CM1-10,condition_occurrence,condition_source_value,7
Inpatient Visit Claims,POA1-10,condition_occurrence,condition_status_source_value,7
Inpatient Visit Claims,DRG,visit_occurrence,drg_source_value,7
Inpatient Visit Claims,DSTATUS,visit_occurrence,discharge_to_concept_id,7
Inpatient Visit Claims,PROC_CD,procedure_occurrence,procedure_source_value,7
Inpatient Visit Claims,PROC1,procedure_occurrence,procedure_concept_id,7
Inpatient Visit Claims,PROC2,procedure_occurrence,procedure_concept_id,7
Inpatient Visit Claims,PROC3,procedure_occurrence,procedure_source_value,7
Inpatient Visit Claims,PROCMOD,procedure_occurrence,modifier_concept_id,7
Inpatient Visit Claims,RVNU_CD,revenue_code,revenue_code_concept_id,7
Inpatient Visit Claims,POS,visit_occurrence,place_of_service_concept_id,7
Inpatient Visit Claims,HNPI,visit_occurrence,provider_id,7
Inpatient Visit Claims,HNPI_BE,provider,provider_source_value,7
Inpatient Visit Claims,entity,visit_occurrence,visit_source_value,7
Inpatient Visit Claims,PROVCAT,provider,provider_type_concept_id,7
Inpatient Visit Claims,PROV_ZIP_5_CD,provider,provider_zip,7
Inpatient Visit Claims,PROV_CBSA_CD,care_site,location_id,7
Inpatient Visit Claims,PROV_STATE,provider,provider_state,7
Inpatient Visit Claims,NTWRK_IND,visit_occurrence,visit_type_concept_id,7
Inpatient Visit Claims,PRIMARY_COV_IND,visit_occurrence,primary_care_provider_id,7
Inpatient Visit Claims,HCCI_HL_CAT,visit_occurrence,visit_type_concept_id,7
Inpatient Visit Claims,HCCI_DET_CAT,visit_occurrence,visit_type_concept_id,7
Inpatient Visit Claims,OVER65_FLAG,Inpatient Visit Claims,OVER65_FLAG,7
Outpatient Visit Claims,Z_PATID,visit_occurrence,person_id,7
Outpatient Visit Claims,Z_CLMID,visit_occurrence,visit_occurrence_id,7
Outpatient Visit Claims,CLMSEQ,visit_occurrence,visit_occurrence_id,7
Outpatient Visit Claims,YR,visit_occurrence,visit_start_date,7
Outpatient Visit Claims,MNTH,visit_occurrence,visit_start_date,7
Outpatient Visit Claims,CLM_FRM_TYP,visit_occurrence,visit_type_concept_id,7
Outpatient Visit Claims,TOB,visit_occurrence,visit_type_concept_id,7
Outpatient Visit Claims,FST_DT,visit_occurrence,visit_start_date,7
Outpatient Visit Claims,LST_DT,visit_occurrence,visit_end_date,7
Outpatient Visit Claims,CLM_FST_DT,visit_occurrence,visit_start_date,7
Outpatient Visit Claims,Z_VISITID,visit_occurrence,visit_occurrence_id,7
Outpatient Visit Claims,PAID_DT,visit_occurrence,visit_end_date,7
Outpatient Visit Claims,AMT_NET_PAID,cost,paid_by_payer,7
Outpatient Visit Claims,COINS,Outpatient Visit Claims,COINS,7
Outpatient Visit Claims,COPAY,cost,paid_copay,7
Outpatient Visit Claims,DEDUCT,cost,deductible,7
Outpatient Visit Claims,CALC_ALLWD,visit_occurrence,allowed_amount,7
Outpatient Visit Claims,TOT_MEM_CS,Outpatient Visit Claims,TOT_MEM_CS,7
Outpatient Visit Claims,UNITS,measurement,value_as_number,7
Outpatient Visit Claims,DIAG1,condition_occurrence,condition_source_value,7
Outpatient Visit Claims,DIAG2,condition_occurrence,condition_concept_id,7
Outpatient Visit Claims,DIAG3,condition_occurrence,condition_concept_id,7
Outpatient Visit Claims,ICD10_CM1-10,condition_occurrence,condition_source_value,7
Outpatient Visit Claims,POA1-10,condition_occurrence,condition_status_source_value,7
Outpatient Visit Claims,DRG,procedure_occurrence,procedure_source_value,7
Outpatient Visit Claims,DSTATUS,visit_occurrence,discharge_to_concept_id,7
Outpatient Visit Claims,PROC_CD,procedure_occurrence,procedure_source_value,7
Outpatient Visit Claims,PROC1,procedure_occurrence,procedure_concept_id,7
Outpatient Visit Claims,PROC2,procedure_occurrence,procedure_concept_id,7
Outpatient Visit Claims,PROC3,procedure_occurrence,procedure_concept_id,7
Outpatient Visit Claims,PROCMOD,procedure_occurrence,modifier_concept_id,7
Outpatient Visit Claims,ICD10_PCS1-10,procedure_occurrence,procedure_source_value,7
Outpatient Visit Claims,RVNU_CD,procedure_occurrence,revenue_code,7
Outpatient Visit Claims,POS,visit_occurrence,place_of_service_concept_id,7
Outpatient Visit Claims,HNPI,provider,provider_npi,7
Outpatient Visit Claims,HNPI_BE,visit_occurrence,provider_id,7
Outpatient Visit Claims,PROVCAT,provider,provider_type_concept_id,7
Outpatient Visit Claims,PROV_ZIP_5_CD,location,zip,7
Outpatient Visit Claims,PROV_CBSA_CD,provider,provider_source_value,7
Outpatient Visit Claims,PROV_STATE,provider,provider_state,7
Outpatient Visit Claims,NTWRK_IND,visit_occurrence,provider_id,7
Outpatient Visit Claims,PRIMARY_COV_IND,visit_occurrence,visit_type_concept_id,7
Outpatient Visit Claims,HCCI_HL_CAT,visit_occurrence,visit_type_concept_id,7
Outpatient Visit Claims,HCCI_DET_CAT,visit_occurrence,visit_type_concept_id,7
Outpatient Visit Claims,OVER65_FLAG,Outpatient Visit Claims,OVER65_FLAG,7
Pharmacy Claims,Z_PATID,drug_exposure,person_id,7
Pharmacy Claims,Z_CLMID,drug_exposure,visit_occurrence_id,7
Pharmacy Claims,YR,drug_exposure,drug_exposure_start_date,7
Pharmacy Claims,MNTH,drug_exposure,drug_exposure_start_date,7
Pharmacy Claims,YRMNTH_PD,drug_exposure,drug_exposure_start_date,7
Pharmacy Claims,FILL_DT,drug_exposure,drug_exposure_start_date,7
Pharmacy Claims,CHK_DT,drug_exposure,drug_exposure_start_date,7
Pharmacy Claims,AMT_NET_PAID,drug_exposure,amount_paid,7
Pharmacy Claims,COPAY,drug_cost,paid_patient_copay,7
Pharmacy Claims,COINS,drug_exposure,paid_copay,7
Pharmacy Claims,DEDUCT,cost,paid_patient_copay,7
Pharmacy Claims,CALC_ALLWD,drug_exposure,total_paid,7
Pharmacy Claims,TOT_MEM_CS,drug_exposure,quantity,7
Pharmacy Claims,DISPFEE,drug_exposure,dispense_fee,7
Pharmacy Claims,QUANTITY,drug_exposure,quantity,7
Pharmacy Claims,HNPI,provider,provider_source_value,7
Pharmacy Claims,DAW,drug_exposure,daw_source_value,7
Pharmacy Claims,DAYS_SUP,drug_exposure,days_supply,7
Pharmacy Claims,SCRIPTS,drug_exposure,prescription_source_value,7
Pharmacy Claims,NDC,drug_exposure,drug_source_value,7
Pharmacy Claims,SPCLT_IND,drug_exposure,specialty_concept_id,7
Pharmacy Claims,HCCI_HL_CAT,drug_exposure,drug_type_concept_id,7
Pharmacy Claims,HCCI_DET_CAT,drug_exposure,drug_type_concept_id,7
Pharmacy Claims,OVER65_FLAG,observation,value_as_concept_id,7
ADMISSIONS,SUBJECT_ID,person,person_id,8
ADMISSIONS,HADM_ID,visit_occurrence,visit_occurrence_id,8
ADMISSIONS,ADMITTIME,visit_occurrence,visit_start_datetime,8
ADMISSIONS,DISCHTIME,visit_occurrence,visit_end_datetime,8
ADMISSIONS,DEATHTIME,death,death_datetime,8
ADMISSIONS,ADMISSION_TYPE,visit_occurrence,admitted_from_concept_id,8
ADMISSIONS,ADMISSION_LOCATION,visit_occurrence,admitting_source_concept_id,8
ADMISSIONS,DISCHARGE_LOCATION,visit_occurrence,discharge_to_concept_id,8
ADMISSIONS,INSURANCE,visit_occurrence,payer_source_value,8
ADMISSIONS,LANGUAGE,visit_occurrence,admitting_source_value,8
ADMISSIONS,RELIGION,person,religion_source_value,8
ADMISSIONS,MARITAL_STATUS,person,marital_status,8
ADMISSIONS,ETHNICITY,person,ethnicity_concept_id,8
ADMISSIONS,EDREGTIME,visit_occurrence,visit_start_datetime,8
ADMISSIONS,EDOUTTIME,admissions,edouttime,8
ADMISSIONS,DIAGNOSIS,condition_occurrence,condition_source_value,8
ADMISSIONS,HOSPITAL_EXPIRE_FLAG,visit_occurrence,discharge_to_concept_id,8
ADMISSIONS,HAS_CHARTEVENTS_DATA,visit_occurrence,visit_detail_source_value,8
CALLOUT,SUBJECT_ID,person,person_id,8
CALLOUT,HADM_ID,visit_occurrence,visit_occurrence_id,8
CALLOUT,SUBMIT_WARDID,location,location_id,8
CALLOUT,SUBMIT_CAREUNIT,visit_detail,admitted_from_concept_id,8
CALLOUT,CURR_WARDID,location,location_id,8
CALLOUT,CURR_CAREUNIT,care_site,care_site_source_value,8
CALLOUT,CALLOUT_WARDID,visit_detail,admitted_from_concept_id,8
CALLOUT,CALLOUT_SERVICE,visit_detail,visit_detail_concept_id,8
CALLOUT,REQUEST_TELE,visit_detail,visit_detail_source_value,8
CALLOUT,REQUEST_RESP,note,note_text,8
CALLOUT,REQUEST_CDIFF,callout,request_cdiff,8
CALLOUT,REQUEST_MRSA,observation,value_as_string,8
CALLOUT,REQUEST_VRE,callout,request_vre,8
CALLOUT,CALLOUT_STATUS,note,note_text,8
CALLOUT,CALLOUT_OUTCOME,callout,callout_outcome,8
CALLOUT,DISCHARGE_WARDID,visit_occurrence,discharge_to_concept_id,8
CALLOUT,ACKNOWLEDGE_STATUS,callout,acknowledge_status,8
CALLOUT,CREATETIME,observation,observation_datetime,8
CALLOUT,UPDATETIME,visit_occurrence,visit_end_datetime,8
CALLOUT,ACKNOWLEDGETIME,note,note_date,8
CALLOUT,OUTCOMETIME,callout,outcometime,8
CALLOUT,FIRSTRESERVATIONTIME,visit_detail,start_datetime,8
CALLOUT,CURRENTRESERVATIONTIME,visit_detail,visit_detail_start_datetime,8
CAREGIVERS,CGID,provider,provider_id,8
CAREGIVERS,LABEL,care_site,care_site_name,8
CAREGIVERS,DESCRIPTION,caregivers,description,8
CHARTEVENTS,SUBJECT_ID,person,person_id,8
CHARTEVENTS,HADM_ID,procedure_occurrence,visit_occurrence_id,8
CHARTEVENTS,ICUSTAY_ID,measurement,visit_occurrence_id,8
CHARTEVENTS,ITEMID,measurement,measurement_concept_id,8
CHARTEVENTS,CHARTTIME,specimen,specimen_datetime,8
CHARTEVENTS,STORETIME,observation,observation_datetime,8
CHARTEVENTS,CGID,measurement,provider_id,8
CHARTEVENTS,VALUE,measurement,value_as_number,8
CHARTEVENTS,VALUENUM,measurement,value_as_number,8
CHARTEVENTS,VALUEUOM,measurement,unit_source_value,8
CHARTEVENTS,WARNING,observation,observation_concept_id,8
CHARTEVENTS,ERROR,measurement,value_as_concept_id,8
CHARTEVENTS,RESULTSTATUS,chartevents,resultstatus,8
CHARTEVENTS,STOPPED,observation,observation_end_date,8
CPTEVENTS,SUBJECT_ID,procedure_occurrence,person_id,8
CPTEVENTS,HADM_ID,visit_detail,visit_occurrence_id,8
CPTEVENTS,COSTCENTER,procedure_occurrence,cost_center_source_value,8
CPTEVENTS,CHARTDATE,procedure_occurrence,procedure_date,8
CPTEVENTS,CPT_CD,procedure_occurrence,procedure_source_value,8
CPTEVENTS,CPT_NUMBER,procedure_occurrence,procedure_source_value,8
CPTEVENTS,CPT_SUFFIX,procedure_occurrence,modifier_concept_id,8
CPTEVENTS,TICKET_ID_SEQ,procedure_occurrence,procedure_source_value,8
CPTEVENTS,SECTIONHEADER,note,note_title,8
CPTEVENTS,SUBSECTIONHEADER,procedure_occurrence,procedure_concept_id,8
CPTEVENTS,DESCRIPTION,procedure_occurrence,procedure_source_value,8
D_CPT,CATEGORY,concept,concept_class_id,8
D_CPT,SECTIONRANGE,procedure_occurrence,procedure_concept_id,8
D_CPT,SECTIONHEADER,concept,concept_name,8
D_CPT,SUBSECTIONRANGE,concept,concept_code,8
D_CPT,SUBSECTIONHEADER,concept,concept_name,8
D_CPT,CODESUFFIX,concept,concept_code,8
D_CPT,MINCODEINSUBSECTION,concept,concept_code,8
D_CPT,MAXCODEINSUBSECTION,concept,concept_code,8
D_ICD_DIAGNOSES,ICD9_CODE,D_ICD_DIAGNOSES,ICD9_CODE,8
D_ICD_DIAGNOSES,SHORT_TITLE,concept,concept_name,8
D_ICD_DIAGNOSES,LONG_TITLE,concept,concept_name,8
D_ICD_PROCEDURES,ICD9_CODE,concept,vocabulary_id,8
D_ICD_PROCEDURES,SHORT_TITLE,concept,concept_name,8
D_ICD_PROCEDURES,LONG_TITLE,procedure_occurrence,procedure_concept_id,8
d_items,ITEMID,concept,concept_id,8
d_items,LABEL,concept,concept_name,8
d_items,ABBREVIATION,concept,concept_code,8
d_items,DBSOURCE,concept,vocabulary_id,8
d_items,LINKSTO,d_items,LINKSTO,8
d_items,CATEGORY,concept,concept_class_id,8
d_items,UNITNAME,measurement,unit_source_value,8
d_items,PARAM_TYPE,concept,concept_class_id,8
d_items,CONCEPTID,concept,concept_id,8
D_LABITEMS,ITEMID,measurement,measurement_concept_id,8
D_LABITEMS,LABEL,concept,concept_name,8
D_LABITEMS,FLUID,measurement,measurement_type_concept_id,8
D_LABITEMS,CATEGORY,concept,concept_class_id,8
D_LABITEMS,LOINC_CODE,measurement,measurement_source_value,8
DATETIMEEVENTS,SUBJECT_ID,observation,person_id,8
DATETIMEEVENTS,HADM_ID,visit_occurrence,visit_occurrence_id,8
DATETIMEEVENTS,ICUSTAY_ID,visit_detail,visit_detail_id,8
DATETIMEEVENTS,ITEMID,measurement,measurement_concept_id,8
DATETIMEEVENTS,CHARTTIME,DATETIMEEVENTS,CHARTTIME,8
DATETIMEEVENTS,STORETIME,observation,observation_datetime,8
DATETIMEEVENTS,CGID,provider,provider_id,8
DATETIMEEVENTS,VALUE,observation,value_as_string,8
DATETIMEEVENTS,VALUEUOM,observation,unit_source_value,8
DATETIMEEVENTS,WARNING,observation,value_as_string,8
DATETIMEEVENTS,ERROR,observation,value_as_string,8
DATETIMEEVENTS,RESULTSTATUS,observation,value_as_concept_id,8
DATETIMEEVENTS,STOPPED,DATETIMEEVENTS,STOPPED,8
DIAGNOSES_ICD,SUBJECT_ID,DIAGNOSES_ICD,SUBJECT_ID,8
DIAGNOSES_ICD,HADM_ID,condition_occurrence,visit_occurrence_id,8
DIAGNOSES_ICD,SEQ_NUM,condition_occurrence,condition_occurrence_id,8
DIAGNOSES_ICD,ICD9_CODE,condition_occurrence,condition_source_value,8
DRGCODES,SUBJECT_ID,person,person_id,8
DRGCODES,HADM_ID,observation,visit_occurrence_id,8
DRGCODES,DRG_TYPE,DRGCODES,DRG_TYPE,8
DRGCODES,DRG_CODE,concept,concept_code,8
DRGCODES,DESCRIPTION,concept,concept_name,8
DRGCODES,DRG_SEVERITY,observation,value_as_concept_id,8
DRGCODES,DRG_MORTALITY,condition_occurrence,condition_status_source_value,8
ICUSTAYS,SUBJECT_ID,person,person_id,8
ICUSTAYS,HADM_ID,visit_occurrence,visit_occurrence_id,8
ICUSTAYS,ICUSTAY_ID,visit_occurrence,visit_occurrence_id,8
ICUSTAYS,DBSOURCE,note,note_source_value,8
ICUSTAYS,FIRST_CAREUNIT,care_site,care_site_source_value,8
ICUSTAYS,LAST_CAREUNIT,visit_detail,care_site_id,8
